GHCN ID,Station Name,State,County,Latitude,Longitude,13/03/2017,14/03/2017,15/03/2017,16/03/2017
USC00060227,BAKERSVILLE,CT,LITCHFIELD,-73.01,41.84,0.0,4.3,12.2,0.0
USC00060299,BARKHAMSTED,CT,LITCHFIELD,-72.96,41.92,0.0,4.0,12.0,0.0
US1CTHR0018,BERLIN 2.4 SSE,CT,HARTFORD,-72.76,41.58,0.0,5.7,18.5,0.0
USC00060808,BRIDGEPORT-SUCCESS HILL,CT,FAIRFIELD,-73.16,41.2,0.0,4.5,2.6,0.0
US1CTFR0009,BROOKFIELD 3.3 SSE,CT,FAIRFIELD,-73.39,41.44,0.0,4.5,8.7,0.0
USC00060973,BURLINGTON,CT,HARTFORD,-72.93,41.79,0.0,3.0,13.0,0.0
US1CTHR0007,CENTRAL MANCHESTER 2.7 SW,CT,HARTFORD,-72.55,41.75,0.0,0.0,0.0,0.0
US1CTHR0024,COLLINSVILLE 0.9 NW,CT,HARTFORD,-72.94,41.83,0.0,4.0,11.9,0.0
US1CTWN0006,DAYVILLE 2.0 ENE,CT,WINDHAM,-71.85,41.86,0.0,2.0,7.0,0.0
US1CTHR0022,EAST HARTFORD 1.3 E,CT,HARTFORD,-72.59,41.76,0.0,3.0,10.0,0.0
US1CTWN0004,EAST KILLINGLY 1.3 SW,CT,WINDHAM,-71.84,41.84,0.0,1.5,7.7,0.0
US1CTHR0005,ENFIELD 1.5 SE,CT,HARTFORD,-72.57,41.96,0.0,3.0,8.7,0.0
USC00063420,HAMPTON,CT,WINDHAM,-72.05,41.77,0.0,2.5,0.0,0.0
USW00014740,HARTFORD-BRADLEY INTERNATIONAL AI,CT,HARTFORD,-72.68,41.94,0.0,15.8,0.0,0.0
USW00094702,IGOR I SIKORSKY MEMORI AP,CT,FAIRFIELD,-73.13,41.16,0.0,7.1,0.0,0.0
US1CTLT0007,LITCHFIELD 2.3 NNE,CT,LITCHFIELD,-73.17,41.77,0.0,0.0,0.0,0.0
US1CTTL0004,MANSFIELD CENTER 1.9 SW,CT,TOLLAND,-72.22,41.74,0.0,10.4,0.5,0.0
US1CTNH0016,MILFORD 1.8 E,CT,NEW HAVEN,-73.03,41.22,0.0,2.3,4.6,0.0
US1CTWN0008,MOOSUP 1.7 NE,CT,WINDHAM,-71.85,41.73,0.0,1.5,8.5,0.0
US1CTFR0003,NEW CANAAN 1.9 ENE,CT,FAIRFIELD,-73.46,41.15,0.0,6.1,6.2,0.0
US1CTHR0019,NEWINGTON 0.8 ENE,CT,HARTFORD,-72.72,41.69,0.0,0.0,14.0,0.0
USC00065445,NORFOLK 2 SW,CT,LITCHFIELD,-73.22,41.97,0.0,5.1,10.4,0.4
US1CTHR0008,NORTH GRANBY 1.3 ENE,CT,HARTFORD,-72.82,42.02,0.0,3.5,12.3,0.0
US1CTWN0002,NORTH GROSVENOR DALE 1.7 SSE,CT,WINDHAM,-71.89,41.96,0.0,2.0,12.0,0.0
USC00065910,NORWICH PUB UTILITY PLANT,CT,NEW LONDON,-72.06,41.53,0.0,0.0,0.0,0.0
US1CTNL0005,OAKDALE 2.6 WNW,CT,NEW LONDON,-72.21,41.48,0.0,1.9,6.0,0.0
US1CTMD0002,PORTLAND 0.9 S,CT,MIDDLESEX,-72.63,41.57,0.0,0.0,0.0,0.0
US1CTNH0014,PROSPECT 1.9 ENE,CT,NEW HAVEN,-72.94,41.51,0.0,3.8,8.5,0.0
US1CTFR0024,RIDGEFIELD 3.7 NNE,CT,FAIRFIELD,-73.48,41.32,0.0,0.0,0.0,0.0
US1CTFR0023,SHELTON 1.3 W,CT,FAIRFIELD,-73.16,41.31,0.0,9.8,0.0,0.0
US1CTHR0023,SOUTHINGTON 0.9 SSE,CT,HARTFORD,-72.87,41.58,0.0,0.0,0.0,0.0
US1CTHR0015,SOUTHINGTON 3.0 E,CT,HARTFORD,-72.82,41.61,0.0,4.1,14.5,0.1
USC00067958,STAFFORDVILLE,CT,TOLLAND,-72.26,42.0,0.0,0.0,13.5,0.0
USC00068138,STORRS,CT,TOLLAND,-72.23,41.8,0.0,1.5,8.5,0.0
USC00068330,THOMASTON DAM,CT,LITCHFIELD,-73.06,41.69,0.0,6.0,7.0,0.0
US1CTHR0009,WEST HARTFORD 2.7 NNW,CT,HARTFORD,-72.78,41.8,0.0,0.0,0.0,0.0
US1CTHR0011,WEST HARTFORD 2.7 SSE,CT,HARTFORD,-72.74,41.73,0.0,4.0,8.9,0.0
USC00069388,WEST THOMPSON LAKE,CT,WINDHAM,-71.9,41.94,0.0,1.0,8.0,0.0
US1CTMD0005,WESTBROOK CENTER 1.1 N,CT,MIDDLESEX,-72.44,41.3,0.0,0.0,0.0,0.0
US1CTFR0020,WESTPORT 2.5 ENE,CT,FAIRFIELD,-73.3,41.13,0.0,0.0,0.0,0.0
US1CTHR0006,WETHERSFIELD 1.2 WSW,CT,HARTFORD,-72.69,41.69,0.0,4.5,8.5,0.0
US1CTLT0005,WINSTED 2.6 NNW,CT,LITCHFIELD,-73.09,41.96,0.0,0.0,0.0,0.0
US1DEKN0012,CAMDEN 3.7 ESE,DE,KENT,-75.49,39.08,0.0,0.0,0.0,0.0
US1DESS0031,DAGSBORO 7.1 ENE,DE,SUSSEX,-75.12,38.58,0.0,0.0,0.0,0.0
US1DESS0003,DELMAR 4.3 E,DE,SUSSEX,-75.49,38.47,0.0,0.0,0.0,0.0
US1DESS0045,DEWEY BEACH 0.2 S,DE,SUSSEX,-75.08,38.69,0.0,0.0,0.0,0.0
US1DEKN0001,FELTON 3.6 NE,DE,KENT,-75.52,39.03,0.0,0.0,0.0,0.0
US1DESS0002,GEORGETOWN 5.8 W,DE,SUSSEX,-75.49,38.7,0.0,0.0,0.0,0.0
US1DESS0040,LEWES 1.5 SSW,DE,SUSSEX,-75.16,38.76,0.0,0.0,0.0,0.0
US1DESS0044,LEWES 3.9 SW,DE,SUSSEX,-75.2,38.74,0.0,0.0,0.0,0.0
US1DENC0004,MIDDLETOWN 0.9 SSE,DE,NEW CASTLE,-75.71,39.44,0.0,0.0,0.0,0.0
US1DEKN0013,MILFORD 1.5 W,DE,KENT,-75.46,38.91,0.0,0.0,0.0,0.0
US1DESS0030,MILFORD 2.6 SE,DE,SUSSEX,-75.39,38.89,0.0,0.0,0.0,0.0
US1DESS0041,MILLSBORO 1.3 W,DE,SUSSEX,-75.32,38.58,0.0,0.0,0.0,0.0
US1DENC0013,NEWARK 1.5 S,DE,NEW CASTLE,-75.76,39.66,0.0,2.8,0.9,0.1
US1DENC0002,NEWARK 3.9 SSW,DE,NEW CASTLE,-75.79,39.62,0.0,2.5,1.1,0.0
US1DENC0001,NEWARK 5.3 N,DE,NEW CASTLE,-75.75,39.75,0.0,4.0,0.0,0.0
US1DENC0010,NEWPORT 2.4 WNW,DE,NEW CASTLE,-75.65,39.73,0.0,0.0,0.0,0.1
US1DESS0042,OCEAN VIEW 0.7 NW,DE,SUSSEX,-75.1,38.55,0.0,0.0,0.0,0.0
US1DESS0035,SEAFORD 0.6 S,DE,SUSSEX,-75.62,38.64,0.0,0.0,0.0,0.0
US1DESS0016,SEAFORD 0.7 SW,DE,SUSSEX,-75.63,38.64,0.0,0.0,0.0,0.0
US1DESS0006,SEAFORD 2.3 SSE,DE,SUSSEX,-75.6,38.62,0.0,0.0,0.0,0.0
US1DESS0015,SELBYVILLE 7.1 E,DE,SUSSEX,-75.09,38.46,0.0,0.0,0.0,0.0
US1DEKN0003,SMYRNA 2.7 SSE,DE,KENT,-75.59,39.26,0.0,0.0,0.0,0.0
USW00013781,WILMINGTON NEW CASTLE COUNTY AP,DE,NEW CASTLE,-75.6,39.67,1.6,0.2,0.1,0.0
USC00079605,WILMINGTON PORTER RES,DE,NEW CASTLE,-75.54,39.77,0.0,3.0,0.0,0.0
US1MAPL0015,ABINGTON 1.2 NNE,MA,PLYMOUTH,-70.95,42.13,0.0,0.3,3.0,0.0
US1MAMD0012,ACTON 1.3 SW,MA,MIDDLESEX,-71.48,42.47,0.0,0.1,10.0,0.0
USC00190120,AMHERST,MA,HAMPSHIRE,-72.54,42.39,0.0,1.8,7.4,0.0
USC00190190,ASHBURNHAM,MA,WORCESTER,-71.92,42.62,0.0,1.4,13.1,0.0
USC00190192,ASHBURNHAM NORTH,MA,WORCESTER,-71.94,42.66,0.0,0.0,13.0,0.0
US1MABR0023,ATTLEBORO 0.9 ENE,MA,BRISTOL,-71.28,41.94,0.0,0.6,2.5,0.0
US1MAWR0032,AUBURN 1.9 ESE,MA,WORCESTER,-71.8,42.19,0.0,0.0,0.0,0.0
USC00190408,BARRE FALLS DAM,MA,WORCESTER,-72.03,42.43,0.0,0.0,0.0,0.0
US1MABE0004,BECKET 5.6 SSW,MA,BERKSHIRE,-73.13,42.26,0.0,2.6,16.2,0.2
USC00190562,BELCHERTOWN,MA,HAMPSHIRE,-72.35,42.28,0.0,1.5,7.2,0.0
US1MAWR0028,BERLIN 1.3 WSW,MA,WORCESTER,-71.66,42.38,0.0,1.1,10.3,0.0
USC00190593,BEVERLY,MA,ESSEX,-70.84,42.59,0.0,0.0,8.0,0.0
US1MAES0002,BEVERLY 2.8 NW,MA,ESSEX,-70.88,42.59,0.0,0.0,3.0,0.0
USC00190666,BIRCH HILL DAM,MA,WORCESTER,-72.12,42.63,0.0,0.0,0.0,0.0
USC00190736,BLUE HILL,MA,NORFOLK,-71.11,42.21,0.0,0.5,6.7,0.0
USW00014739,BOSTON,MA,SUFFOLK,-71.01,42.36,0.0,6.6,0.0,0.0
US1MASF0001,BOSTON 0.5 WSW,MA,SUFFOLK,-71.07,42.36,0.0,0.0,0.0,0.0
US1MAES0012,BOXFORD 2.4 S,MA,ESSEX,-70.98,42.64,0.0,0.0,8.0,0.0
US1MABA0033,BREWSTER 1.5 ESE,MA,BARNSTABLE,-70.05,41.75,0.0,0.0,0.0,0.0
USC00190840,BRIDGEWATER,MA,PLYMOUTH,-70.96,41.95,0.0,0.0,0.0,0.0
USC00190860,BROCKTON,MA,PLYMOUTH,-71.0,42.05,0.0,4.8,0.0,0.0
USC00190998,BUFFUMVILLE LAKE,MA,WORCESTER,-71.91,42.12,0.0,0.0,11.0,0.0
US1MAMD0011,CAMBRIDGE 0.9 NNW,MA,MIDDLESEX,-71.13,42.39,0.0,0.0,0.0,0.0
USC00191386,CHATHAM,MA,BARNSTABLE,-69.96,41.66,0.0,0.0,0.0,0.0
US1MABA0043,CHATHAM 0.4 WSW,MA,BARNSTABLE,-69.97,41.67,0.0,0.0,0.0,0.0
US1MASF0010,CHELSEA 0.8 N,MA,SUFFOLK,-71.04,42.41,0.0,0.3,7.9,0.0
US1MAFR0010,CONWAY 0.9 SW,MA,FRANKLIN,-72.7,42.51,0.0,2.0,9.5,0.0
US1MABR0014,DARTMOUTH 2.5 SSW,MA,BRISTOL,-71.02,41.53,0.0,0.0,0.0,0.0
US1MABR0008,DIGHTON 1.1 WSW,MA,BRISTOL,-71.14,41.81,0.0,0.0,5.7,0.0
USC00192107,EAST BRIMFIELD LAKE,MA,WORCESTER,-72.13,42.11,0.0,1.0,11.0,0.0
US1MABA0019,EAST FALMOUTH 0.7 NW,MA,BARNSTABLE,-70.57,41.58,0.0,0.0,1.0,0.0
US1MABA0017,EAST FALMOUTH 1.2 WNW,MA,BARNSTABLE,-70.58,41.58,0.0,0.0,0.0,0.0
US1MABA0011,EAST FALMOUTH 1.4 ESE,MA,BARNSTABLE,-70.53,41.57,0.0,0.0,0.0,0.0
USC00192175,EAST HAWLEY,MA,FRANKLIN,-72.87,42.57,0.0,3.0,15.0,0.0
USC00192372,EAST SANDWICH,MA,BARNSTABLE,-70.47,41.71,0.0,0.0,1.8,0.0
US1MABA0010,EAST SANDWICH 2.3 SE,MA,BARNSTABLE,-70.42,41.72,0.0,0.0,0.0,0.0
USC00192451,EAST WAREHAM,MA,PLYMOUTH,-70.67,41.77,0.0,0.0,0.0,0.0
US1MABA0030,EASTHAM 0.6 SW,MA,BARNSTABLE,-69.98,41.83,0.0,0.0,0.0,0.0
USC00192501,EDGARTOWN,MA,DUKES,-70.52,41.39,0.0,0.0,0.0,0.0
US1MABA0013,FALMOUTH 0.6 NNW,MA,BARNSTABLE,-70.61,41.55,0.0,0.0,0.0,0.0
US1MABA0008,FALMOUTH 1.8 WSW,MA,BARNSTABLE,-70.64,41.54,0.0,0.0,0.0,0.0
US1MABA0003,FALMOUTH 3.0 E,MA,BARNSTABLE,-70.55,41.55,0.0,0.0,0.2,0.0
US1MABA0002,FALMOUTH 3.1 NNW,MA,BARNSTABLE,-70.63,41.59,0.0,0.0,0.0,0.0
US1MAWR0008,FITCHBURG 1.6 SSW,MA,WORCESTER,-71.82,42.57,0.0,0.0,13.5,0.0
US1MAWR0022,FITCHBURG 2.0 NNE,MA,WORCESTER,-71.8,42.62,0.0,0.0,16.0,0.0
USC00192807,FITCHBURG COOP,MA,WORCESTER,-71.8,42.62,0.0,0.0,16.0,0.0
USC00192913,FOXBORO,MA,NORFOLK,-71.24,42.08,0.0,0.5,7.5,0.0
USC00192997,FRANKLIN,MA,NORFOLK,-71.41,42.08,0.0,0.0,6.0,0.0
US1MABE0011,GREAT BARRINGTON 3.0 N,MA,BERKSHIRE,-73.35,42.24,0.0,2.8,13.2,0.0
USC00193229,GREENFIELD NO. 3,MA,FRANKLIN,-72.6,42.57,0.0,1.8,8.3,0.0
USC00193276,GROVELAND,MA,ESSEX,-71.04,42.75,0.0,12.6,0.5,0.0
USC00193402,HARDWICK 2 ESE,MA,WORCESTER,-72.15,42.35,0.0,2.0,11.0,0.0
US1MABA0036,HARWICH 2.6 ENE,MA,BARNSTABLE,-70.03,41.71,0.0,0.0,0.0,0.0
US1MAES0020,HAVERHILL 0.7 N,MA,ESSEX,-71.09,42.79,0.0,0.0,12.5,0.0
US1MAES0003,HAVERHILL 3.6 WNW,MA,ESSEX,-71.15,42.81,0.0,0.0,13.0,0.0
USC00193624,HINGHAM,MA,PLYMOUTH,-70.91,42.23,0.0,5.8,0.0,0.0
US1MAWR0025,HOLDEN 2.0 ESE,MA,WORCESTER,-71.81,42.34,0.0,0.0,0.0,0.0
US1MAMD0055,HOLLISTON 0.7 W,MA,MIDDLESEX,-71.45,42.2,0.0,0.0,0.0,0.0
US1MAMD0042,HOLLISTON 0.8 S,MA,MIDDLESEX,-71.43,42.19,0.0,1.0,10.0,0.0
USC00193890,JAMAICA PLAIN,MA,SUFFOLK,-71.12,42.3,0.0,0.0,0.0,0.0
US1MAPL0005,KINGSTON 3.3 WNW,MA,PLYMOUTH,-70.77,42.02,0.0,0.8,4.8,0.0
USC00194105,LAWRENCE,MA,ESSEX,-71.17,42.7,0.0,0.0,10.0,0.0
USC00194131,LENOX DALE,MA,BERKSHIRE,-73.25,42.34,0.0,0.0,0.0,0.0
US1MAWR0013,LEOMINSTER 1.5 S,MA,WORCESTER,-71.78,42.5,0.0,1.2,11.0,0.0
USC00194154,LEVERETT NO. 2,MA,FRANKLIN,-72.53,42.45,0.0,1.6,8.0,0.0
US1MAMD0052,LEXINGTON 0.6 SW,MA,MIDDLESEX,-71.24,42.44,0.0,0.8,8.0,0.0
USC00194313,LOWELL,MA,MIDDLESEX,-71.36,42.64,0.0,0.0,14.0,0.0
USC00194502,MARBLEHEAD,MA,ESSEX,-70.86,42.5,0.0,0.3,3.6,0.0
US1MAES0008,MARBLEHEAD 0.8 SW,MA,ESSEX,-70.88,42.49,0.0,0.5,5.5,0.0
US1MABA0047,MASHPEE 2.4 WSW,MA,BARNSTABLE,-70.52,41.64,0.0,0.2,0.0,0.0
US1MAMD0051,MAYNARD 0.7 ESE,MA,MIDDLESEX,-71.44,42.42,0.0,0.6,8.5,0.0
USC00194580,MAYNARD 2,MA,MIDDLESEX,-71.44,42.43,0.0,0.4,11.4,0.0
US1MAMD0044,MEDFORD 1.2 W,MA,MIDDLESEX,-71.13,42.42,0.0,0.0,6.1,0.0
USC00194711,MIDDLEBORO,MA,PLYMOUTH,-70.91,41.88,0.0,0.5,3.0,0.0
US1MAPL0006,MIDDLEBOROUGH 5.5 E,MA,PLYMOUTH,-70.82,41.89,0.0,0.0,0.0,0.0
USC00194760,MILFORD,MA,WORCESTER,-71.51,42.16,0.0,1.0,8.0,0.0
US1MAWR0001,MILFORD 2.3 NNW,MA,WORCESTER,-71.53,42.18,0.0,1.0,9.8,0.0
US1MANF0011,MILLIS 2.0 SW,MA,NORFOLK,-71.38,42.15,0.0,1.0,6.0,0.0
US1MANT0002,NANTUCKET 2.2 E,MA,NANTUCKET,-70.06,41.27,0.0,0.0,0.0,0.0
US1MANT0001,NANTUCKET 3.8 WNW,MA,NANTUCKET,-70.17,41.29,0.0,0.0,0.0,0.0
USC00195160,NANTUCKET COOP,MA,NANTUCKET,-70.09,41.27,0.0,0.0,0.0,0.0
USC00195285,NEWBURYPORT 4 NNW,MA,ESSEX,-70.9,42.86,0.0,0.0,14.0,0.0
US1MABA0014,NORTH FALMOUTH 0.5 ENE,MA,BARNSTABLE,-70.62,41.65,0.0,0.0,0.0,0.0
US1MAHS0010,NORTHAMPTON 1.6 NE,MA,HAMPSHIRE,-72.65,42.34,0.0,2.5,8.1,0.0
US1MAWR0018,NORTHBOROUGH 0.6 SSE,MA,WORCESTER,-71.65,42.3,0.0,1.3,11.3,0.0
USC00195524,NORTHBRIDGE 2,MA,WORCESTER,-71.68,42.12,0.0,1.5,11.5,0.0
USC00195984,NORTON WEST,MA,BRISTOL,-71.17,41.99,0.0,0.2,7.6,0.0
US1MANF0001,NORWOOD 1.3 NW,MA,NORFOLK,-71.21,42.2,0.0,0.3,8.0,0.0
US1MABA0012,ORLEANS 1.1 E,MA,BARNSTABLE,-69.98,41.79,0.0,0.0,0.0,0.0
US1MABE0010,PITTSFIELD 2.0 NNW,MA,BERKSHIRE,-73.27,42.48,0.0,2.5,12.5,0.5
USW00014763,PITTSFIELD MUNICIPAL AP,MA,BERKSHIRE,-73.29,42.43,0.0,0.0,0.0,0.0
US1MAHS0007,PLAINFIELD 2.2 SW,MA,HAMPSHIRE,-72.95,42.49,0.0,2.7,12.2,0.1
US1MAHS0014,PLAINFIELD 2.4 ESE,MA,HAMPSHIRE,-72.88,42.5,0.0,1.6,9.6,0.0
USC00196783,READING,MA,MIDDLESEX,-71.12,42.52,0.0,0.5,9.6,0.0
US1MABR0002,REHOBOTH 2.1 N,MA,BRISTOL,-71.27,41.86,0.0,0.5,0.0,0.0
USC00196938,ROCHESTER,MA,PLYMOUTH,-70.92,41.78,0.0,0.0,3.0,0.0
US1MAPL0019,ROCHESTER 1.2 NNW,MA,PLYMOUTH,-70.83,41.75,0.0,0.0,0.0,0.0
USC00196989,ROWE 3NE,MA,FRANKLIN,-72.87,42.74,0.0,1.9,14.0,1.1
US1MABA0045,SANDWICH 0.9 NNE,MA,BARNSTABLE,-70.49,41.77,0.0,0.0,0.0,0.0
US1MAWR0030,SHREWSBURY 1.6 NNE,MA,WORCESTER,-71.7,42.32,0.0,0.0,0.0,0.0
US1MABR0016,SOMERSET 0.4 SSE,MA,BRISTOL,-71.16,41.74,0.0,0.0,4.0,0.0
US1MAMD0043,SOMERVILLE 0.8 SSE,MA,MIDDLESEX,-71.1,42.38,0.0,0.7,6.2,0.0
US1MAWR0006,SOUTHBRIDGE 0.6 E,MA,WORCESTER,-72.02,42.08,0.0,0.0,11.2,0.0
USC00197627,SOUTHBRIDGE 3 SW,MA,WORCESTER,-72.07,42.06,0.0,2.9,7.6,0.0
US1MABE0003,STOCKBRIDGE .2 NNE,MA,BERKSHIRE,-73.32,42.29,0.0,3.0,11.5,0.0
USC00198278,SUNDERLAND,MA,FRANKLIN,-72.55,42.44,0.0,2.0,8.9,0.0
US1MAFR0012,SUNDERLAND 1.3 SE,MA,FRANKLIN,-72.57,42.45,0.0,2.5,13.0,0.0
US1MABR0009,TAUNTON 2.6 NW,MA,BRISTOL,-71.13,41.93,0.0,0.5,7.3,0.0
USC00198368,TAUNTON 4 NW,MA,BRISTOL,-71.13,41.96,0.0,0.4,6.6,0.0
US1MAMD0036,TOWNSEND 2.6 S,MA,MIDDLESEX,-71.7,42.63,0.0,0.0,0.0,0.0
USC00198573,TULLY LAKE,MA,WORCESTER,-72.22,42.64,0.0,0.0,0.0,0.0
US1MADK0002,VINEYARD HAVEN 0.8 WSW,MA,DUKES,-70.63,41.44,0.0,0.0,0.0,0.0
USC00198757,WALPOLE 2,MA,NORFOLK,-71.25,42.16,0.0,0.9,7.8,0.0
US1MABA0018,WAQUOIT 0.6 SSW,MA,BARNSTABLE,-70.53,41.58,0.0,0.0,2.0,0.0
USC00198793,WARE,MA,HAMPSHIRE,-72.25,42.26,0.0,2.1,9.1,0.0
US1MABA0027,WELLFLEET 0.7 NW,MA,BARNSTABLE,-70.04,41.94,0.0,0.0,0.0,0.0
US1MABA0007,WELLFLEET 3.0 E,MA,BARNSTABLE,-69.98,41.93,0.0,0.0,0.0,0.0
US1MADK0005,WEST TISBURY 2.9 N,MA,DUKES,-70.69,41.42,0.0,0.2,0.0,0.0
US1MAMD0047,WEST TOWNSEND 0.5 W,MA,MIDDLESEX,-71.75,42.68,0.0,0.8,11.3,0.0
USC00199193,WESTFIELD 3 SW,MA,HAMPDEN,-72.8,42.09,0.0,0.0,0.0,0.0
US1MAHS0002,WESTHAMPTON 1.8 SW,MA,HAMPSHIRE,-72.79,42.28,0.0,3.0,13.5,0.0
US1MANF0005,WEYMOUTH 0.5 NW,MA,NORFOLK,-70.95,42.21,0.0,0.0,6.0,0.0
US1MAHS0008,WILLIAMSBURG 1.2 WSW,MA,HAMPSHIRE,-72.74,42.39,0.0,1.7,9.3,0.0
US1MAMD0045,WILMINGTON 1.5 NE,MA,MIDDLESEX,-71.14,42.57,0.0,0.3,6.7,0.0
US1MAMD0007,WINCHESTER 0.7 SE,MA,MIDDLESEX,-71.14,42.45,0.0,0.6,5.9,0.0
US1MASF0002,WINTHROP 0.2 N,MA,SUFFOLK,-70.98,42.38,0.0,0.3,6.3,0.0
USC00199891,WOODS HOLE GOLF CLUB,MA,BARNSTABLE,-70.66,41.53,0.0,0.0,1.1,0.0
USW00094746,WORCESTER,MA,WORCESTER,-71.87,42.27,0.0,14.4,0.0,0.0
USC00199972,WORTHINGTON,MA,HAMPSHIRE,-72.92,42.39,0.0,2.1,11.4,0.1
US1MABA0022,YARMOUTH 0.9 NNW,MA,BARNSTABLE,-70.24,41.72,0.0,0.0,0.0,0.0
US1MABA0001,YARMOUTH 2.3 SSE,MA,BARNSTABLE,-70.2,41.68,0.0,0.0,0.0,0.0
USW00013701,ABERDEEN PHILLIPS FLD,MD,HARFORD,-76.17,39.47,0.0,0.0,0.0,0.0
US1MDAA0059,ANNAPOLIS 1.2 SE,MD,ANNE ARUNDEL,-76.49,38.96,0.0,0.5,0.0,0.0
USW00093721,BALTIMORE-WASHINGTON INTERNATIONA,MD,ANNE ARUNDEL,-76.68,39.17,1.6,0.6,0.0,0.0
US1MDHR0011,BEL AIR 1.7 W,MD,HARFORD,-76.38,39.54,0.0,3.5,0.0,0.0
USC00180700,BELTSVILLE,MD,PRINCE GEORGE'S,-76.93,39.03,0.0,0.0,0.0,0.0
US1MDWR0009,BERLIN 0.7 SW,MD,WORCESTER,-75.23,38.32,0.0,0.0,0.0,0.0
US1MDWR0022,BERLIN 5.9 NNE,MD,WORCESTER,-75.16,38.4,0.0,0.0,0.0,0.0
US1MDWR0019,BERLIN 6.5 SSE,MD,WORCESTER,-75.18,38.24,0.0,0.0,0.0,0.0
US1MDMG0066,BETHESDA 2.0 WNW,MD,MONTGOMERY,-77.16,39.0,0.0,3.4,0.0,0.0
US1MDAA0001,BIRDSVILLE 0.2 WSW,MD,ANNE ARUNDEL,-76.6,38.9,0.0,0.0,0.0,0.0
US1MDWR0004,BISHOPVILLE 3.1 E,MD,WORCESTER,-75.13,38.45,0.0,0.0,0.0,0.0
US1MDPG0001,BOWIE 0.5 E,MD,PRINCE GEORGE'S,-76.73,38.96,0.0,1.0,0.0,0.0
US1MDPG0012,BOWIE 2.8 WNW,MD,PRINCE GEORGE'S,-76.78,38.98,0.0,1.6,0.0,0.0
US1MDPG0050,BOWIE 3.9 S,MD,PRINCE GEORGE'S,-76.73,38.9,0.0,1.3,0.0,0.0
US1MDPG0037,BRANDYWINE 6.7 ESE,MD,PRINCE GEORGE'S,-76.74,38.66,0.0,0.3,0.0,0.0
USC00181125,BRIGHTON DAM,MD,MONTGOMERY,-77.01,39.19,0.0,2.6,0.0,0.0
US1MDCH0030,BRYANS ROAD 1.0 SW,MD,CHARLES,-77.09,38.62,0.0,0.0,0.0,0.0
US1MDDR0007,CAMBRIDGE 1.4 WNW,MD,DORCHESTER,-76.1,38.57,0.0,0.0,0.0,0.0
US1MDBL0039,CATONSVILLE 1.2 NW,MD,BALTIMORE,-76.76,39.28,0.0,4.0,0.0,0.0
US1MDCC0015,CHARLESTOWN 0.4 WSW,MD,CECIL,-75.99,39.57,0.0,0.0,3.0,0.0
US1MDCV0018,CHESAPEAKE BEACH 0.1 SSE,MD,CALVERT,-76.53,38.69,0.0,0.0,0.0,0.0
US1MDMG0029,CLARKSBURG 2.1 NE,MD,MONTGOMERY,-77.24,39.25,2.8,2.4,0.0,0.0
US1MDMG0018,COLESVILLE 1.7 W,MD,MONTGOMERY,-77.04,39.09,0.0,3.0,0.0,0.0
US1MDHW0026,COLUMBIA 1.0 E,MD,HOWARD,-76.84,39.21,0.0,3.9,0.0,0.0
US1MDHW0011,COLUMBIA 1.7 W,MD,HOWARD,-76.89,39.2,0.0,0.0,0.0,0.0
US1MDHW0036,COLUMBIA 1.9 N,MD,HOWARD,-76.86,39.23,0.0,0.0,0.0,0.0
US1MDHW0018,COLUMBIA 2.3 N,MD,HOWARD,-76.86,39.24,0.0,4.2,0.4,0.0
USC00182060,CONOWINGO DAM,MD,HARFORD,-76.18,39.66,0.0,3.5,0.5,0.0
US1MDAL0002,CRESAPTOWN-BEL AIR 0.9 SSE,MD,ALLEGANY,-78.85,39.58,0.0,8.4,1.0,0.0
USC00182282,CUMBERLAND 2,MD,ALLEGANY,-78.76,39.64,0.0,7.7,0.2,0.0
USC00182308,CYLBURN,MD,BALTIMORE,-76.65,39.35,0.0,0.0,0.0,0.0
USC00182336,DAMASCUS 3 SSW,MD,MONTGOMERY,-77.23,39.26,0.0,4.2,0.3,0.0
US1MDSS0012,DEAL ISLAND 0.5 SSW,MD,SOMERSET,-75.95,38.15,0.0,0.0,0.0,0.0
US1MDAA0043,DEALE 0.9 SE,MD,ANNE ARUNDEL,-76.54,38.78,0.0,0.3,0.0,0.0
US1MDAA0019,DEALE 1.8 ENE,MD,ANNE ARUNDEL,-76.51,38.8,0.0,0.5,0.0,0.0
US1MDWC0004,DELMAR 0.2 NE,MD,WICOMICO,-75.57,38.45,0.0,0.0,0.0,0.0
US1MDCL0010,DENTON 5.8 WSW,MD,CAROLINE,-75.93,38.86,0.0,0.0,0.0,0.0
US1MDMG0103,DICKERSON 6.6 SW,MD,MONTGOMERY,-77.51,39.15,0.0,3.8,0.0,0.0
US1MDTB0011,EASTON 0.7 NNW,MD,TALBOT,-76.07,38.78,0.0,0.0,0.0,0.0
US1MDTB0008,EASTON 1.2 SSW,MD,TALBOT,-76.08,38.76,0.0,0.0,0.0,0.0
US1MDTB0005,EASTON 2.4 SE,MD,TALBOT,-76.04,38.75,0.0,0.0,0.0,0.0
US1MDCR0019,ELDERSBURG 0.9 ENE,MD,CARROLL,-76.93,39.4,0.0,3.6,1.9,0.0
US1MDHW0003,ELKRIDGE 1.8 W,MD,HOWARD,-76.78,39.2,0.0,3.8,0.7,0.0
US1MDCC0006,ELKTON 1.3 NW,MD,CECIL,-75.84,39.62,0.0,3.7,0.0,0.0
